id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license,number_of_reviews_ltm
6514826,Dolores Park Edwardian charmer,27061527,Shelagh,Castro/Upper Market,37.76166000,-122.42670000,entire home/apt,280.00,3,116,2023-09-01,1.05,1,1,STR-0000322,0
6522477,Mission/Noe Valley - Katz House Rm 3of3,7212456,Jack & Christina,Noe Valley,37.75007000,-122.42532000,private room,250.00,5,10,2024-06-27,0.15,3,329,STR-0000868,4
6523507,Hand Crafted Cottage,6777981,Sebastian,Noe Valley,37.74788000,-122.43625000,entire home/apt,285.00,4,203,2024-08-26,1.83,1,320,STR-0000519,23
6529234,SAN FRANCISCO STUDIO,8077748,Adrian,Bernal Heights,37.74352000,-122.41220000,entire home/apt,95.00,30,142,2024-04-01,1.40,2,79,STR-0003474,1
6628985,Classic Studio Lower Pac Height,2686174,Sylvie,Western Addition,37.78328000,-122.44666000,entire home/apt,89.00,3,399,2024-08-29,3.57,1,32,STR-0000395,49
6701045,Bright Two-Bedroom @ Parc Telegraph,24157036,Angela,North Beach,37.80468000,-122.40445000,entire home/apt,375.00,30,2,2016-11-20,0.02,4,247,,0
6702058,Tranquil Cottage in Mission Gulch for Month-Long Stays,5593828,Kate,Mission,37.75896000,-122.40721000,entire home/apt,145.00,30,45,2024-09-01,0.46,1,215,,3
6884454,"Lux Large 2BR, Separate Entry, New Renovation",20037498,Carly,Potrero Hill,37.76123000,-122.40404000,entire home/apt,238.00,3,46,2024-08-18,0.42,1,70,STR-0002634,36
6915497,Lovely 3BR Mission Home with Garden,36237660,Rebecca,Mission,37.75323000,-122.40750000,entire home/apt,400.00,3,77,2024-08-12,0.70,1,113,STR-0000612,4
6934867,Spacious 3BR Home by Beach and GG Park,25943995,Dan,Outer Sunset,37.75532000,-122.50364000,entire home/apt,260.00,30,15,2021-05-30,0.14,3,362,,0
6934874,Beautiful SF 2BR w/ Ocean Views,25943995,Dan,Outer Sunset,37.75518000,-122.50224000,entire home/apt,194.00,30,88,2023-08-11,0.79,3,362,,0
6973383,Female host Laminate floor spacious lockable,22402,Jia,Outer Mission,37.73250000,-122.44894000,private room,55.00,2,45,2024-05-13,0.43,2,156,STR-0000974,9
6985131,"Cozy, Garden Secure Private Entrance Room & Bath.",36060750,Grace,Ocean View,37.72167000,-122.45782000,private room,109.00,3,195,2024-08-20,1.76,1,174,STR-0000545,6
7612118,Pacific Heights Grand Victorian Top Floor Kitchen,20169016,Springer,Presidio Heights,37.78760000,-122.44745000,entire home/apt,340.00,1,76,2024-08-10,0.99,5,334,STR-0003899,7
7699910,2BR Apartment in SF's best neighborhood,38956179,Matt,Marina,37.80555000,-122.43555000,entire home/apt,399.00,1,30,2024-07-28,0.57,2,144,1113392,12
7785897,Sunnyside Bayview Heights Suite,40970701,Karla,Bayview,37.72013000,-122.39822000,entire home/apt,80.00,1,117,2024-07-21,1.69,1,58,STR-0003825,24
7808104,"Flat in Mission Alley. Queen, 2xBunkbed, Pullout",41102404,Nat,Mission,37.76016000,-122.42225000,entire home/apt,209.00,3,58,2024-09-02,0.63,1,8,STR-0001897,5
7854509,Spacious & Original 2 Bedroom Victorian,41390152,Penny,Bernal Heights,37.74213000,-122.41788000,entire home/apt,268.00,2,84,2024-08-19,0.77,1,28,STR-0005025,8
7930461,Modern suite with private entrance & bathroom,900661,Justine,West of Twin Peaks,37.74098000,-122.46327000,entire home/apt,118.00,2,389,2024-08-18,3.54,1,58,2015-012042STR,38
7998278,2 Bedroom Lovely Bernal Heights House,32157761,Teresa,Bernal Heights,37.74184000,-122.41887000,entire home/apt,195.00,30,49,2021-11-26,0.45,1,120,1081156,0
8117667,Perfect Location! Private bathroom too!,6299109,Roberta,Inner Sunset,37.76347000,-122.46415000,private room,120.00,3,127,2024-08-11,1.16,1,100,STR-0004992,4
8119395,Grand 4-Level Painted Lady Victorian with Parking,3442905,Simone,Western Addition,37.78562000,-122.44413000,entire home/apt,1995.00,2,48,2024-08-04,0.49,1,172,STR-0000230,11
8164773,Pristine Studio by Golden Gate Park (30 day disc.),43094128,Humaira,Haight Ashbury,37.77206000,-122.44957000,entire home/apt,210.00,30,46,2024-08-12,0.43,2,119,City registration pending,7
8186958,Beautiful flat in great location,40702493,Hallie,Haight Ashbury,37.77392000,-122.43847000,entire home/apt,160.00,30,5,2024-04-23,0.29,1,109,,4
8208052,Five Star Luxury Condo Civic Center/Hayes Valley,43282341,Linda,Western Addition,37.78376000,-122.42340000,entire home/apt,125.00,60,13,2022-04-01,0.13,1,365,,0
8255072,"Lg bedroom with bath, very private.",32206317,Larry,Bayview,37.73590000,-122.38547000,private room,105.00,2,164,2024-08-25,1.51,1,316,STR-0003130,17
8275596,"SUnnyside Suite- w/private bathrm,entrance & patio",23621923,Rebecca,Outer Mission,37.73020000,-122.44568000,private room,107.00,3,279,2024-08-20,2.56,1,122,STR-0001190,20
8904047,Cozy Dolores Neighborhood Apt in the Mission,46574267,Amy,Castro/Upper Market,37.76240000,-122.42661000,entire home/apt,179.00,2,470,2024-08-25,4.38,2,29,Approved by government,48
8926150,Remodeled 1 Bedroom-Great Location,46677062,Dave,Nob Hill,37.79568000,-122.41076000,entire home/apt,145.00,30,12,2022-05-10,0.11,1,365,,0
8974563,Nice room in a 1890 Noe Valley Victorian,21196676,Craig,Noe Valley,37.74768829,-122.42521667,private room,75.00,1,396,2024-08-25,4.85,5,130,STR-0003573,43
8987674,Peaceful Bedroom with Private Deck in Pacific Heights,14003785,Pam,Pacific Heights,37.78862000,-122.44149000,private room,169.00,2,81,2024-05-20,0.75,3,249,STR-0001004,10
9051149,Great Castro location,47224934,Elmer,Western Addition,37.77133000,-122.43612000,private room,111.00,1,814,2024-09-03,7.56,1,329,STR-0001444,53
9075976,3 BR Home by the Beach with Sunset Ocean Views,47334459,Read,Parkside,37.73864000,-122.50042000,entire home/apt,84.00,2,70,2024-08-04,0.66,1,11,2024-007693STR,7
9187534,SF Mission Home Away form Home: Work/Family,3116172,Audry,Bernal Heights,37.74617000,-122.41591000,private room,213.00,2,192,2024-06-24,1.79,1,154,2023-003227STR,7
9197404,Mission Oasis Home Away From Home,7281723,Shawna,Mission,37.75794000,-122.41911000,private room,140.00,2,93,2024-07-30,0.87,3,61,2022-011063STR,11
9256506,Private Rooms in Modernized 1890s Victorian Home,14003785,Pam,Pacific Heights,37.78855000,-122.44154000,private room,240.00,2,120,2024-08-21,1.16,3,267,STR-0001004,8
9433478,Lovely Modern 2 Bedroom-Location!,48895257,Rad,Nob Hill,37.79603000,-122.41259000,entire home/apt,175.00,30,7,2022-08-20,0.07,1,307,,0
9488665,Spacious Victorian in Lower Haight,30597445,Cam,Western Addition,37.77251000,-122.43454000,entire home/apt,425.00,3,223,2024-08-26,2.15,1,299,STR-0004460,39
9631802,Sunny central room w/ private bathroom & yard,49813680,Dan And Jennifer,Western Addition,37.78284000,-122.43042000,private room,155.00,2,97,2024-09-02,4.12,1,24,2022-008881STR,40
8339,Historic Alamo Square Victorian,24215,Rosy,Western Addition,37.77564000,-122.43642000,entire home/apt,675.00,5,28,2019-06-28,0.15,2,364,STR-0000264,0
10537,Elegant & Cozy w/City views. Private room: Purple,36752,Teresa,Bayview,37.71750000,-122.39698000,private room,119.00,1,32,2024-08-25,0.18,2,362,2022-011003STR,11
10578,Classic Nob Hill Studio - Roof Deck,37049,Andrew,Nob Hill,37.79249000,-122.41499000,entire home/apt,100.00,30,18,2015-05-17,0.12,1,307,,0
18904,Lower Haight Urban Zen With Private Bath,72464,Patrick,Western Addition,37.77247000,-122.43301000,private room,116.00,2,482,2024-08-17,3.10,1,49,STR-0000094,19
902891512957589347,Enjoy a Hassle-Free Stay! Pet-friendly Property!,501999514,RoomPicks,Downtown/Civic Center,37.78760685,-122.41206848,entire home/apt,999.00,1,154,2024-09-01,12.09,15,351,Exempt,150
29373,Sunny house with garden,126263,Cecilia,Bernal Heights,37.73871000,-122.41167000,entire home/apt,190.00,4,38,2024-08-10,0.24,1,99,STR-0000280,16
32414,"Cozy, Sunny and Private Space",140251,Lisa,Bernal Heights,37.74038000,-122.41327000,entire home/apt,180.00,30,93,2019-09-29,0.54,1,198,City registration pending,0
66119,Large garden studio  apt. near Golden Gate Park,52862,Joe,Outer Richmond,37.77737000,-122.47985000,entire home/apt,95.00,30,97,2024-06-14,0.61,3,364,City registration pending,1
71645,"Northslope Studio in Bernal Heights with a Zen, Leafy Patio",367464,Jeff,Bernal Heights,37.74409000,-122.40846000,entire home/apt,139.00,3,361,2024-08-27,3.48,1,116,STR-0004597,70
77175,Private Studio with Kitchenette,395569,Tyler&Shoreh,Glen Park,37.73711000,-122.43525000,entire home/apt,115.00,3,405,2024-08-20,2.48,1,133,STR-0000227,25
91957,Sunny SF Flat with 5*s,495796,Joy,Haight Ashbury,37.76114000,-122.44929000,entire home/apt,225.00,30,93,2019-01-01,0.59,1,365,City registration pending,0
96383,Prime Location Bright Private Room,216682,Jay,Pacific Heights,37.79359000,-122.42421000,private room,58.00,30,142,2023-06-17,0.88,9,90,,0
109883,San Francisco Serenity private/ lovely home,566147,Adam,West of Twin Peaks,37.73241000,-122.46432000,entire home/apt,130.00,2,499,2024-08-25,3.10,1,327,STR-0004737,33
114401,Room w/ a View in the Castro!,580606,George,Castro/Upper Market,37.76056700,-122.43106800,private room,115.00,1,747,2024-08-25,4.62,1,343,STR-0000045,34
122829,"Ground level Studio Flat, City Center",615007,D,South of Market,37.77341000,-122.42080000,entire home/apt,75.00,30,76,2024-05-03,0.47,1,65,,3
138221,Lone Mountain Pied A Terre,674976,Phil,Inner Richmond,37.77664000,-122.45586000,entire home/apt,140.00,30,87,2024-08-01,0.54,2,123,,3
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,Noe Valley,37.75635000,-122.42864000,entire home/apt,1250.00,5,35,2024-06-15,0.22,1,99,Pending Application,1
144978,Prime Location - Small Basic Room,216682,Jay,Pacific Heights,37.79233000,-122.42431000,private room,49.00,30,123,2023-12-15,0.77,9,180,,2
148627,Romantic Marina Garden Studio,709325,Mark,Marina,37.79961000,-122.42771000,entire home/apt,85.00,30,120,2024-05-31,0.77,5,327,,3
148769,Ground Floor Studio with Garage Parking,709325,Mark,Twin Peaks,37.75045000,-122.44956000,entire home/apt,70.00,30,97,2024-03-04,0.78,5,355,,1
9716652,Basic Double Room with Shared Bath,50160697,Ver,Downtown/Civic Center,37.78622000,-122.41626000,private room,95.00,1,83,2023-09-12,0.89,7,319,390024.0,1
193292,Nice Rooms With Private 1/2 Bath,937281,Lauren&Sarah,Noe Valley,37.75117000,-122.42567000,private room,120.00,30,63,2014-09-22,0.41,1,364,,0
229319,Bernal pied-à-terre,12798954,Anya,Bernal Heights,37.73825000,-122.41451000,entire home/apt,239.00,3,34,2024-05-21,0.22,1,351,2022-004580STR,6
231752,Mid-Century Garden Flat in Charming Upper Castro Victorian,691445,LeighAnna,Castro/Upper Market,37.75751000,-122.44016000,entire home/apt,250.00,180,84,2022-10-19,0.54,1,292,,0
238204,Spacious Getaway Near the Ocean,1248132,"Jennifer, Maria , Andrew",Parkside,37.74245617,-122.50423138,entire home/apt,151.00,3,311,2024-08-19,1.98,1,133,STR-0000446,17
251792,3 BR Family-Friendly Private Home with Hottub,1320750,Nilesh,Outer Sunset,37.75474000,-122.48924000,entire home/apt,471.00,2,40,2024-08-19,0.26,1,248,2022-009176STR,20
271602,Luxury Condo Downtown/ SoMa,1421296,Richard,South of Market,37.77907000,-122.40503000,entire home/apt,124.00,30,122,2024-08-11,0.79,1,250,STR-0000846,3
284117,"Cozy, Charming Cottage nestled in a Quiet Garden",1479905,Samantha,Glen Park,37.74102000,-122.42815000,entire home/apt,64.00,30,220,2023-05-12,1.44,2,67,STR-0002962,0
308885,North Beach Best Location and View,1588855,Arbe,Financial District,37.79739000,-122.40520000,entire home/apt,125.00,30,113,2024-08-11,0.77,2,363,,1
314368,2BR North Beach - Perfect for Business or Leisure,1229762,Jason,North Beach,37.80333000,-122.40962000,entire home/apt,585.00,2,99,2024-08-10,1.30,2,159,STR-0003012,9
348714,Elegant Queen Ann Victorian Studio,78610,George,Haight Ashbury,37.77347000,-122.44364000,entire home/apt,174.00,3,451,2024-08-19,2.99,1,294,STR-0000173,35
350479,"Sunny, garden view bedroom",1776403,Natallia,Mission,37.75783000,-122.41063000,private room,80.00,5,62,2024-05-05,0.42,4,255,STR-0000166,3
353292,"Mid-Century Modern Flat, Central Locale",1789683,Tim,Western Addition,37.77201000,-122.42970000,private room,90.00,30,26,2024-06-29,0.17,1,330,STR-0003832,4
394575,Grand and Cozy 1920's SF Studio,1190192,Mike & Nic,Bernal Heights,37.74131000,-122.41179000,entire home/apt,132.00,6,561,2024-08-21,3.73,1,275,STR-0000920,35
409549,Bernal Village Small Town San Fran,684131,Mary,Bernal Heights,37.73812000,-122.41807000,entire home/apt,186.00,3,285,2024-08-11,1.92,3,16,STR-0006237,65
410762,private room in large appartment,1964252,Inna,Inner Richmond,37.77843000,-122.46988000,private room,73.00,30,4,2024-05-27,0.04,1,110,,1
482592,Grand 1880's Victorian in San Fran,2389112,Victor,Outer Mission,37.73258000,-122.43681000,entire home/apt,501.00,3,107,2019-11-09,0.73,2,347,STR-0003480,0
487019,Stunning Bright 3 br/2ba in Potrero Hill,2410550,Cecile,Potrero Hill,37.75512314,-122.39904785,entire home/apt,249.00,3,38,2024-07-14,0.26,2,283,STR-0001599,2
487499,Mission District - Perfect Location,1682183,Daniel,Mission,37.75884000,-122.42232000,entire home/apt,125.00,30,200,2024-08-05,1.35,1,204,,6
494111,Comfortable space of your own in SF,252927,Vivian,Outer Richmond,37.77988000,-122.48488000,entire home/apt,121.00,3,253,2024-08-19,1.72,2,347,2024-000548STR,19
501770,Contemporary Home with Mid-Century Modern Design,2475480,Arthur,Haight Ashbury,37.77252000,-122.43846000,entire home/apt,220.00,365,109,2022-09-26,0.73,5,246,,0
505530,Come stay in Bernal Heights! Free cleaning,698337,Emily,Bernal Heights,37.74154000,-122.40860000,entire home/apt,257.00,30,16,2024-05-25,0.12,2,142,City registration pending,1
519796,Lrg Sunny Flat/1 Blk fr Lombard St,2019559,Suzette,Russian Hill,37.80100000,-122.42436000,entire home/apt,126.00,31,80,2023-12-15,0.54,1,296,1025574,1
531151,Sunny 4-Bedroom Family Home Central SF Location,2608908,Jennifer,Bernal Heights,37.73466000,-122.41694000,entire home/apt,449.00,3,27,2024-06-18,0.22,1,16,2023-010271STR,1
561148,"Great Family Home, Quiet Street, Close to GG Park",2758480,Steve,Inner Richmond,37.77689000,-122.45594000,entire home/apt,450.00,2,44,2024-07-10,0.30,1,7,City Registration Pending,5
904305155890561396,"Koi Path Large Studio, bath & yard - private entry",22177528,Adamjake,Twin Peaks,37.75636000,-122.45377000,entire home/apt,134.00,1,79,2024-09-03,5.34,2,139,2023-002432STR,65
904365440993437557,Queen bedroom + private bath,9080666,Sandy,Outer Mission,37.72163000,-122.44884000,private room,50.00,30,1,2023-11-30,0.11,2,247,,1
571042,SF Amazing Views Award-Winning Design,1550529,Shannon,Haight Ashbury,37.76829000,-122.43968000,entire home/apt,448.00,60,13,2021-09-01,0.09,1,358,STR-0001512,0
585326,"Cozy Suite by Golden Gate Park, Private Bathrm",2676602,Su,Outer Richmond,37.77547000,-122.48116000,entire home/apt,83.00,1,1077,2024-08-24,7.28,2,113,STR-0004160,106
589767,Beautiful Nob Hill Apartment with Perfect Location,1692184,Joe & Katrina,Russian Hill,37.79769000,-122.41155000,entire home/apt,295.00,7,36,2024-04-10,0.26,3,347,2022-004625STR,4
592883,Quiet bedroom with private bathroom,1776403,Natallia,Mission,37.75594000,-122.41105000,private room,86.00,5,86,2024-08-10,0.62,4,157,STR-0000166,7
593253,Lower Haight Victorian room,2929255,Trevor,Western Addition,37.76990000,-122.42917000,private room,95.00,5,417,2024-08-13,2.83,1,345,STR-0000163,15
596042,Prime Location - Single Airy Room,216682,Jay,Pacific Heights,37.79361000,-122.42469000,private room,52.00,30,102,2023-08-26,0.69,9,90,,0
602535,Charming Victorian in Vibrant Noe Valley,2981490,Sabra,Noe Valley,37.74290826,-122.42825024,entire home/apt,511.00,2,29,2024-06-12,0.20,1,73,STR-0005920,12
604221,Sun filled 2BR WFH Haven (800Mbps w backup modem),2991110,Jerry,Downtown/Civic Center,37.78239000,-122.41833000,entire home/apt,87.00,30,25,2023-10-08,0.17,3,69,,1
607500,Newly Renovated - San Francisco in Style,1805856,Adam N Alex,Haight Ashbury,37.76864000,-122.45267000,entire home/apt,1112.00,4,71,2024-08-14,0.49,1,347,STR-0006059,3
654279,Quiet Room in Our Friendly Home,3289160,Tim & Chris,Bayview,37.74444000,-122.40408000,private room,100.00,3,375,2024-08-13,2.56,1,258,2024-003498STR,24
664307,Private Room: Escape to the Mission,3355966,Geoff,Mission,37.75292000,-122.41860000,private room,79.00,2,511,2024-08-18,3.50,2,349,STR-0005178,26
680288,Cozy Mission Garden Rooms,3463569,Ken R,Mission,37.75230000,-122.41395000,entire home/apt,175.00,2,324,2024-08-30,2.23,1,185,STR-0000002,13
699723,2BR Penthouse with 4 sunny decks,469757,Reid,Potrero Hill,37.76497000,-122.39798000,entire home/apt,480.00,4,93,2024-07-13,0.68,1,191,City registration pending,7
719431,Safe area. Metro 12 mins to d'town. Park/EV charge,783438,Phil,West of Twin Peaks,37.73993000,-122.46860000,entire home/apt,90.00,2,524,2024-08-22,3.62,2,130,STR-0000053,64
720811,Private Apartment in the Inner Richmond of SF,93873,Ron & Cherie,Inner Richmond,37.77739000,-122.46161000,entire home/apt,179.00,3,321,2024-08-12,2.22,1,122,STR-0005426,28
734801,"Luxurious, modern, beautiful A+view",3832375,Basia,Pacific Heights,37.78972000,-122.43086000,entire home/apt,241.00,31,33,2024-03-28,0.23,1,359,,3
749990,Remodeled Beauty in Haight Ashbury,2475480,Arthur,Haight Ashbury,37.77174000,-122.43831000,entire home/apt,225.00,365,74,2023-02-05,0.51,5,246,,0
758815,Beautiful garden suite close to the water,3998807,Jacinta,Marina,37.80304000,-122.44187000,entire home/apt,120.00,30,32,2024-09-01,0.26,1,273,1021857,4
767506,Spacious Gem to Entertain or Relax,3807182,Jennifer,West of Twin Peaks,37.74412000,-122.45273000,entire home/apt,410.00,2,159,2024-09-02,1.12,1,282,STR-0000472,13
900393,Comfortable Potrero Hill 2 BDR Home,4808354,Irene,Potrero Hill,37.75770000,-122.39958000,entire home/apt,295.00,30,95,2024-06-30,0.68,1,334,,1
905399,The Mission Room in 1906 SF Victorian,4843181,Nancy,Mission,37.75007000,-122.41837000,private room,75.00,5,206,2024-08-13,1.47,3,70,2022-009455STR,22
10105531,Castro studio by Dolores Park & Maison Bleu,9776019,Don,Castro/Upper Market,37.76223000,-122.42918000,entire home/apt,125.00,2,77,2024-08-10,0.84,1,67,STR-0005447,38
915058,"Unique Home, Magical Garden/OMG Views/Outdoor Tub!",3608449,Jeannie (And Skate),Bernal Heights,37.74332000,-122.40942000,entire home/apt,858.00,3,39,2024-03-24,0.30,2,7,STR-0000478,1
945748,Luxury Interior Designer/Enjoy a SF neighborhood,5124146,Toni,Presidio Heights,37.78421000,-122.45896000,entire home/apt,193.00,2,228,2024-06-12,2.54,1,336,2024-005767STR,24
950094,Knockout Panoramic View Suite,5153588,Gaylene,Bayview,37.73457000,-122.39348000,private room,61.00,30,53,2024-03-31,0.38,4,339,STR-0002773,1
961900,Spacious Modern Loft in SOMA,5238718,Daniela,South of Market,37.77784000,-122.39412000,entire home/apt,148.00,90,54,2024-06-17,0.39,1,349,,2
964751,Fully Private Garden Studio w/bath,674976,Phil,Inner Richmond,37.77815000,-122.45789000,entire home/apt,145.00,30,290,2024-06-26,2.08,2,151,STR-0000110,5
980783,Potrero Hill Retreat,5371124,Katie,Potrero Hill,37.76249000,-122.40307000,entire home/apt,190.00,30,170,2024-08-10,1.23,1,260,,5
991765,Country living in the Mission!,5446518,Jennifer,Mission,37.75707000,-122.41160000,entire home/apt,375.00,4,50,2023-08-04,0.37,1,61,STR-0000350,0
